pid,year,team,leag,ppg,rpg,apg
GLASSGE01,1990,MIN,N,6.901960784,2,0.823529412

GMINSMI01,1990,PHI,N,9.066666667,6.7,1.1

GMINSMI01,1990,CHA,N,11.44,7.62,1.2

GMINSMI01,1990,TOT,N,10.55,7.275,1.1625

GODFRDA01,1990,MIN,N,1.3,0.2,0

GRANDJI01,1990,DAL,N,3.038461538,1.923076923,0.307692308

GRANTGA01,1990,LAC,N,8.676470588,3.073529412,8.632352941

GRANTGR01,1990,NYK,N,1.181818182,0.454545455,0.909090909

GRANTHA01,1990,WA1,N,18.24675325,7.233766234,2.649350649

GRANTHO01,1990,CHI,N,12.82051282,8.448717949,2.282051282

GRAYEJE01,1990,MIL,N,6.353658537,3,1.5

GRAYST01,1990,NYK,N,1.375,1.25,0

GREENAC01,1990,LAL,N,9.146341463,6.292682927,0.865853659

GREENDA01,1990,SAS,N,3.793650794,3.507936508,0.825396825

GREENRI01,1990,PHI,N,10.03797468,1.734177215,5.227848101

GREENSI02,1990,SAS,N,6.712121212,4.742424242,0.787878788

GRIFFDA01,1990,UTA,N,5.733333333,1.2,0.493333333

HAFFNSC01,1990,CHA,N,2.428571429,0.571428571,1.285714286

HALEYJA01,1990,NJN,N,5.564102564,4.564102564,0.397435897

HAMMOTO01,1990,WA1,N,5.242857143,2.942857143,0.614285714

HANSEBO01,1990,SAC,N,6.361111111,2.666666667,2.5

HARDATI01,1990,GSW,N,22.93902439,4.048780488,9.670731707

HARPEDE01,1990,DAL,N,19.72727273,3.025974026,7.116883117

HARPERO01,1990,LAC,N,19.56410256,4.820512821,5.358974359

HARRITO01,1990,PHI,N,1.666666667,0.166666667,0

HASTISC01,1990,DET,N,1.777777778,1.037037037,0.259259259

HAWKIHE01,1990,PHI,N,22.0875,3.875,3.7375

HENDEGE01,1990,DET,N,5.347826087,1.608695652,2.695652174

HENSOST01,1990,MIL,N,3.147058824,0.75,1.926470588

HIGGIMI01,1990,SAC,N,2.285714286,0.714285714,0.285714286

HIGGIRO01,1990,GSW,N,9.463414634,4.317073171,1.37804878

HIGGISE01,1990,SAS,N,4.5,1.26,0.7

HILLTY01,1990,GSW,N,5.27027027,5.175675676,0.256756757

HINSORO01,1990,NJN,N,4.555555556,2.111111111,0.444444444

HODGECR01,1990,CHI,N,4.95890411,0.575342466,1.328767123

HOPPEDA01,1990,PHI,N,1.818181818,0.818181818,0

HOPPEDA01,1990,TOT,N,2.133333333,1.3,0.1

HOPPEDA01,1990,CHA,N,2.315789474,1.578947368,0.157894737

HOPSODE01,1990,CHI,N,4.327868852,1.786885246,1.06557377

HORNAJE01,1990,PHO,N,16.875,4.0125,5.1125

HUMPHJA01,1990,MIL,N,15.1875,2.75,6.725

IRVINBY01,1990,WA1,N,5.181818182,1.363636364,0.727272727

JACKSMA01,1990,NYK,N,8.75,2.736111111,6.277777778

JAMERDA01,1990,HOU,N,3.054054054,0.810810811,0.72972973

JAMESHE01,1990,CLE,N,8.108108108,2.135135135,0.864864865

JEPSELE01,1990,GSW,N,1.333333333,1.761904762,0.047619048

JOHNSAV01,1990,DEN,N,3.761904762,1,3.666666667

JOHNSAV01,1990,SAS,N,5.127659574,1.191489362,3.255319149

JOHNSAV01,1990,TOT,N,4.705882353,1.132352941,3.382352941

JOHNSBU01,1990,HOU,N,13.57534247,4.520547945,1.945205479

JOHNSED03,1990,TOT,N,16.71604938,3.345679012,1.37037037

JOHNSED03,1990,SEA,N,17.43939394,3.409090909,1.424242424

JOHNSED03,1990,PHO,N,13.53333333,3.066666667,1.133333333

JOHNSKE01,1990,PHO,N,22.20779221,3.519480519,10.14285714

JOHNSMA01,1990,LAL,N,19.37974684,6.974683544,12.51898734

JOHNSST01,1990,GSW,N,3.75,2.375,0.708333333

JOHNSVI01,1990,DET,N,11.68292683,3.414634146,3.304878049

JONESCH01,1990,WA1,N,2.629032258,5.790322581,0.774193548

JORDAMI01,1990,CHI,N,31.46341463,6,5.524390244

KEMPSH01,1990,SEA,N,14.98765432,8.382716049,1.777777778

KERRST01,1990,CLE,N,4.754385965,0.649122807,2.298245614

KERSEJE01,1990,POR,N,14.84931507,6.589041096,3.109589041

KESSLAL01,1990,MIA,N,6.230769231,4.307692308,0.397435897

KEYSRA01,1990,CHA,N,3.181818182,2.272727273,0.409090909

KIMBLBO01,1990,LAC,N,6.919354839,1.919354839,1.225806452

KINGBE01,1990,WA1,N,28.390625,4.984375,4.5625

KINGST01,1990,CHI,N,5.513157895,2.736842105,0.855263158

KITEGR01,1990,ORL,N,4.817073171,7.170731707,0.719512195

KLEINJO01,1990,BOS,N,3.583333333,3.388888889,0.291666667

KNIGHNE01,1990,PHO,N,5.296875,1.109375,2.984375

KOFOEBA01,1990,GSW,N,0,0.6,0.8

KONCAJO01,1990,ATL,N,4.064935065,4.87012987,1.61038961

KORNEFR01,1990,MIL,N,1.8125,0.75,0.28125

LAIMBBI01,1990,DET,N,11.02439024,8.987804878,1.914634146

LANEJE01,1990,DEN,N,7.467741935,9.322580645,1.983870968

LANGAN01,1990,PHO,N,4.936507937,4.80952381,0.428571429

LECKNER01,1990,SAC,N,2.9375,2.71875,0.5625

LECKNER01,1990,CHA,N,5.75,5.2,0.525

LECKNER01,1990,TOT,N,4.5,4.097222222,0.541666667

LEEKU01,1990,NJN,N,1.375,0.625,0.708333333

LEGLETI01,1990,DEN,N,5.8,1.8,1.2

LEONAGA01,1990,ATL,N,0,0.5,0

LESJI01,1990,SAC,N,7.181818182,2.018181818,5.436363636

LETTCL01,1990,SAS,N,4.857142857,1,1

LEVERLA01,1990,DAL,N,7.25,3.75,3

LEVINCL01,1990,CHI,N,4.025641026,2.884615385,0.717948718

LEWISRE01,1990,BOS,N,18.70886076,5.189873418,2.544303797

LIBERMA01,1990,DEN,N,6.671052632,2.907894737,0.842105263

LICHTTO01,1990,DEN,N,13.96551724,3.862068966,2.482758621

LISTEAL01,1990,GSW,N,6.376623377,6.272727273,1.207792208

LOCKHIA01,1990,PHO,N,4,0,0

LOHAUBR01,1990,MIL,N,5.283950617,2.679012346,0.925925926

LONGGR01,1990,MIA,N,9.175,7.1,2.2

LONGJO01,1990,DET,N,3.84,1.28,0.72

MAHORRI01,1990,PHI,N,8.8875,7.7625,1.475

MAJERDA01,1990,PHO,N,13.64935065,5.428571429,2.805194805

MALONJE01,1990,UTA,N,18.57971014,2.985507246,2.072463768

MALONKA01,1990,UTA,N,29.04878049,11.79268293,3.292682927

MALONMO01,1990,ATL,N,10.59756098,8.134146341,0.829268293

MANNIDA01,1990,LAC,N,15.87671233,5.835616438,2.684931507

MARCISA01,1990,GSW,N,10.9,2.36,1.7

MARTIJE01,1990,LAC,N,7.067567568,1.77027027,0.878378378

MASONAN01,1990,DEN,N,3.333333333,1.666666667,0

MASSETO01,1990,SAS,N,2.342857143,1.657142857,0.114285714

MAXWEVE01,1990,HOU,N,17.03658537,2.902439024,3.695121951

MAYSTR01,1990,SAC,N,14.296875,2.78125,3.953125

MCCLOGE01,1990,IND,N,4.635135135,1.594594595,2.027027027

MCCORTI01,1990,ATL,N,4.5,2.946428571,0.571428571

MCCRARO01,1990,DAL,N,11.40540541,7.567567568,3.5

MCDANXA01,1990,TOT,N,16.95061728,6.87654321,2.308641975

MCDANXA01,1990,SEA,N,21.8,5.4,2.533333333

MCDANXA01,1990,PHO,N,15.84848485,7.212121212,2.257575758

MCHALKE01,1990,BOS,N,18.39705882,7.058823529,1.852941176

MCKEYDE01,1990,SEA,N,15.2739726,5.794520548,2.315068493

MCMILNA01,1990,SEA,N,4.333333333,3.217948718,4.756410256

MCNAMMA01,1990,ORL,N,0,2,0

MEENTSC01,1990,SEA,N,1.307692308,0.769230769,0.615384615

MILLERE01,1990,IND,N,22.62195122,3.426829268,4.036585366

MILLSTE01,1990,TOT,N,5.727272727,4.163636364,0.6

MILLSTE01,1990,DEN,N,7.529411765,5.176470588,0.941176471

MILLSTE01,1990,NJN,N,4.921052632,3.710526316,0.447368421

MITCHSA01,1990,MIN,N,14.59756098,6.341463415,1.62195122

MOKESPA01,1990,GSW,N,1.583333333,1.861111111,0.25

MONCRSI01,1990,ATL,N,4.680555556,1.777777778,1.444444444

MORRICH01,1990,NJN,N,13.18987342,6.594936709,2.784810127

MORTOJO01,1990,CLE,N,5.409090909,1.560606061,3.681818182

MULLICH01,1990,GSW,N,25.69512195,5.402439024,4.012195122

MUNKCH01,1990,UTA,N,1.181818182,1.272727273,0.090909091

MURPHTO01,1990,MIN,N,4.826923077,4.903846154,1.153846154

MUSTAJE01,1990,NYK,N,4.322580645,2.725806452,0.580645161

MYERSPE01,1990,SAS,N,3.625,2.25,1.75

NANCELA01,1990,CLE,N,19.2125,8.575,2.9625

NEALCR01,1990,DEN,N,4.4,1.6,3.7

NEALYED01,1990,PHO,N,2.236363636,2.745454545,0.654545455

NEWMAJO01,1990,CHA,N,16.92592593,3.135802469,2.320987654

NORMAKE01,1990,LAC,N,17.41428571,7.1,2.271428571

OAKLECH01,1990,NYK,N,11.22368421,12.10526316,2.684210526

OGGAL01,1990,MIA,N,1.741935484,1.580645161,0.064516129

OLAJUHA01,1990,HOU,N,21.19642857,13.75,2.339285714

OLDHAJA01,1990,IND,N,1.5,0.75,0

OLIVEBR01,1990,PHI,N,3.821917808,1.095890411,1.205479452

OSULDA01,1990,UTA,N,0,0.80952381,0.19047619

PADDIGE01,1990,CLE,N,7.2,1.685714286,1.285714286

PALMEWA01,1990,UTA,N,1.428571429,0.75,0.214285714

PARISRO01,1990,BOS,N,14.90123457,10.56790123,0.814814815

PAXSOJO01,1990,CHI,N,8.658536585,1.109756098,3.62195122

PAYNEKE01,1990,PHI,N,3.531914894,1.404255319,0.340425532

PAYTOGA01,1990,SEA,N,7.170731707,2.963414634,6.43902439

PERDUWI01,1990,CHI,N,4.148648649,4.540540541,0.635135135

PERKISA01,1990,LAL,N,13.46575342,7.369863014,1.479452055

PERRYTI01,1990,PHO,N,4.195652174,2.739130435,0.586956522

PERSOCH01,1990,IND,N,18.425,5.2125,2.975

PETERJI01,1990,GSW,N,4.5,3.225806452,0.435483871

PETRODR01,1990,POR,N,4.444444444,1,1.111111111

PETRODR01,1990,TOT,N,10.21311475,1.803278689,1.409836066

PETRODR01,1990,NJN,N,12.62790698,2.139534884,1.534883721

PIERCRI01,1990,TOT,N,20.48717949,2.448717949,2.153846154

PIERCRI01,1990,SEA,N,17.53125,2.3125,2.25

PIERCRI01,1990,MIL,N,22.54347826,2.543478261,2.086956522

PINCKED01,1990,BOS,N,5.228571429,4.871428571,0.642857143

PIPPESC01,1990,CHI,N,17.81707317,7.256097561,6.231707317

POLYNOL01,1990,TOT,N,9.848101266,7,0.53164557

POLYNOL01,1990,SEA,N,8.270833333,5.625,0.333333333

POLYNOL01,1990,LAC,N,12.29032258,9.129032258,0.838709677

POPSODA01,1990,BOS,N,1.842105263,0.736842105,0.105263158

PORTETE01,1990,POR,N,17.04938272,3.481481481,8.012345679

PRESSPA01,1990,SAS,N,7.542857143,2.514285714,3.871428571

PRICEMA01,1990,CLE,N,16.9375,2.8125,10.375

PRITCKE01,1990,GSW,N,3.919354839,1.048387097,1.306451613

QUINNBR01,1990,NYK,N,4.691176471,2.132352941,0.779411765

RAMBIKU01,1990,PHO,N,3.64516129,4.290322581,1.032258065

RASMUBL01,1990,DEN,N,12.5,9.685714286,1

REIDJR01,1990,CHA,N,11.275,6.275,1.1125

REIDRO01,1990,PHI,N,1.333333333,3,1.333333333

REYNOJE01,1990,ORL,N,12.925,3.7375,2.5375

RICEGL01,1990,MIA,N,17.42857143,4.948051948,2.454545455

RICHAPO01,1990,MIN,N,17.08536585,3.487804878,8.951219512

RICHMMI01,1990,GSW,N,23.8961039,5.87012987,3.090909091

RIVERDO01,1990,ATL,N,15.15189873,3.202531646,4.303797468

ROBERAL01,1990,MIL,N,13.55555556,5.666666667,5.481481481

ROBERFR01,1990,MIL,N,10.82926829,3.426829268,1.646341463

ROBINCL02,1990,POR,N,11.67073171,4.256097561,1.841463415

ROBINDA01,1990,SAS,N,25.62195122,12.96341463,2.536585366

ROBINLA01,1990,GSW,N,2.333333333,0.958333333,0.458333333

ROBINLA01,1990,WA1,N,6.916666667,2.333333333,2

ROBINLA01,1990,TOT,N,3.861111111,1.416666667,0.972222222

ROBINRU01,1990,ATL,N,5.638297872,1.510638298,2.808510638

RODMADE01,1990,DET,N,8.158536585,12.51219512,1.036585366

ROLLITR01,1990,DET,N,0,1.135135135,0.108108108

RUDDDE01,1990,UTA,N,3.951219512,0.804878049,2.634146341

SALLEJO01,1990,DET,N,7.351351351,4.418918919,0.945945946

SAMPSRA01,1990,SAC,N,2.96,4.44,0.68

SANDEJE01,1990,CHA,N,4.333333333,3,0.333333333

SANDEMI01,1990,IND,N,5.7875,2.3125,1.325

SCHAYDA01,1990,MIL,N,10.6097561,6.524390244,1.195121951

SCHEFST01,1990,CHA,N,1.512820513,1.153846154,0.230769231

SCHINDU01,1990,SAS,N,3.761904762,2.880952381,0.404761905

SCHREDE01,1990,IND,N,16.09756098,8.048780488,3.670731707

SCOTTBY01,1990,LAL,N,14.52439024,3,2.158536585

SCOTTDE01,1990,ORL,N,15.65853659,2.865853659,1.634146341

SEIKARO01,1990,MIA,N,16.40625,11.078125,1.484375

SHASKJO01,1990,DAL,N,2.631578947,2.350877193,0.192982456

SHAWBR01,1990,BOS,N,13.81012658,4.683544304,7.620253165

SIKMAJA01,1990,MIL,N,10.41558442,5.727272727,1.857142857

SIMMOLI01,1990,SAC,N,17.98734177,8.82278481,3.987341772

SKILESC01,1990,ORL,N,17.17721519,3.417721519,8.35443038

SMITHCH01,1990,LAC,N,20,8.216216216,1.810810811

SMITHCH02,1990,BOS,N,1.8,0.4,1.2

SMITHCL01,1990,WA1,N,1.4,0.8,0.8

SMITHDE01,1990,BOS,N,2.5,0,2.5

SMITHKE01,1990,HOU,N,17.69230769,2.08974359,7.102564103

SMITHLA01,1990,HOU,N,3.308641975,8.75308642,1.086419753

SMITHMI02,1990,BOS,N,4.638297872,1.191489362,0.914893617

SMITHOT01,1990,ORL,N,13.92,5.186666667,2.253333333

SMITHTO01,1990,LAL,N,3.65625,1.109375,2.109375

SMITSRI01,1990,IND,N,10.89473684,4.697368421,1.105263158

SMREKMI01,1990,GSW,N,2.8,1.4,0.2

SMREKMI01,1990,TOT,N,1.6,1.733333333,0.266666667

SMREKMI01,1990,LAC,N,0,1.9,0.3

SPARRRO01,1990,SAC,N,10.3875,2.325,4.525

SPENCFE01,1990,MIN,N,7.061728395,7.913580247,0.308641975

STARKJO01,1990,NYK,N,7.639344262,2.147540984,3.344262295

STEPHEV01,1990,MIL,N,2,0,0.666666667

STOCKJO01,1990,UTA,N,17.23170732,2.890243902,14.19512195

STRICRO01,1990,SAS,N,13.79310345,3.775862069,7.982758621

SUNDVJO01,1990,MIA,N,4.666666667,0.375,1

TARPLRO01,1990,DAL,N,20.4,11,2.4

TEAGLTE01,1990,LAL,N,9.93902439,2.207317073,1

THEUSRE01,1990,NJN,N,18.64197531,2.827160494,4.666666667

THOMAIR01,1990,LAL,N,1.769230769,1.192307692,0.384615385

THOMAIS01,1990,DET,N,16.16666667,3.333333333,9.291666667

THOMAJI01,1990,MIN,N,0,0,0.333333333

THOMPBI01,1990,MIA,N,6.835616438,4.273972603,1.520547945

THOMPLA01,1990,IND,N,7.62195122,6.865853659,1.792682927

THOMPMY01,1990,LAL,N,4,3.166666667,0.291666667

THORNBO01,1990,MIN,N,1.333333333,1.25,0.083333333

THORPOT01,1990,HOU,N,17.5,10.31707317,2.402439024

THREASE01,1990,SEA,N,12.6625,1.2375,3.4125

TISDAWA01,1990,SAC,N,20,7.666666667,2

TOLBETO01,1990,GSW,N,8.064516129,4.435483871,1.225806452

TOOLSAN01,1990,UTA,N,2.914893617,1.425531915,0.659574468

TRIPUKE01,1990,CHA,N,7.025974026,2.285714286,2.064935065

TUCKETR01,1990,NYK,N,7.123076923,1.615384615,1.707692308

TURNEAN01,1990,PHI,N,5.885714286,2.171428571,4.442857143

TURNEJE01,1990,ORL,N,8.577464789,5.112676056,1.366197183

UPSHAKE01,1990,DAL,N,5.625,1.145833333,1.791666667

VALENDA01,1990,CLE,N,9.369230769,2.646153846,5.4

VANDEKI01,1990,NYK,N,16.34666667,2.4,1.466666667

VAUGHLO01,1990,LAC,N,5.465753425,4.780821918,0.547945205

VINCESA01,1990,ORL,N,8.285714286,2.183673469,4.020408163

VRANKST01,1990,BOS,N,1.870967742,1.64516129,0.129032258

WAGNEMI01,1990,MIA,N,4.846153846,0.538461538,1.153846154

WALKEDA01,1990,WA1,N,7.788732394,7.014084507,6.464788732

WALKEKE01,1990,NYK,N,4.259259259,2.907407407,0.240740741

WEBBSP01,1990,ATL,N,13.37333333,2.32,5.56

WENNIBI01,1990,SAC,N,5.675324675,4.415584416,0.896103896

WESTDO01,1990,MIN,N,3.92,1.813333333,0.64

WESTMA01,1990,PHO,N,7.670731707,6.87804878,0.451219512

WHITERA01,1990,DAL,N,8.797468354,6.379746835,0.797468354

WILEYMO01,1990,ORL,N,3.323529412,0.5,2.147058824

WILKIDO01,1990,ATL,N,25.9382716,9.037037037,3.271604938

WILKIED01,1990,NYK,N,4.102941176,2.647058824,0.220588235

WILKIGE01,1990,NYK,N,13.79411765,3.044117647,4.044117647

WILLIBU01,1990,POR,N,11.6625,9.3875,1.2125

WILLIHE01,1990,DAL,N,12.45,5.95,1.583333333

WILLIHO01,1990,CLE,N,11.74418605,6.744186047,2.325581395

WILLIJA01,1990,PHI,N,3.5,2.134615385,0.307692308

WILLIJO01,1990,WA1,N,12.45454545,5.363636364,4.03030303

WILLIKE01,1990,ATL,N,13.1375,8.8,1.2375

WILLIKE03,1990,IND,N,2.933333333,1.746666667,0.413333333

WILLIMI01,1990,IND,N,11.1369863,2.410958904,4.767123288

WILLIRE01,1990,SAS,N,7.772727273,2.681818182,2.090909091

WILLIRE01,1990,DEN,N,16.07843137,4.843137255,1.705882353

WILLIRE01,1990,TOT,N,13.57534247,4.191780822,1.821917808

WILLISC01,1990,CHI,N,2.490196078,1.921568627,0.31372549

WILSOTR01,1990,ATL,N,2.2,1.6,0.44

WINCHKE01,1990,HOU,N,3.734375,1.046875,0.390625

WINGADA01,1990,SAS,N,5.44,3,1.84

WITTMRA01,1990,IND,N,1.804878049,0.804878049,0.609756098

WOLFJO01,1990,DEN,N,7.283783784,5.405405405,1.445945946

WOODDA01,1990,HOU,N,5.268292683,3,1.146341463

WOODLE01,1990,SAC,N,6.75,1.583333333,4.083333333

WOODSMI01,1990,CLE,N,2.75,0.5,1.25

WOODSMI01,1990,TOT,N,4.266666667,0.866666667,1

WOODSMI01,1990,HOU,N,4.818181818,1,0.909090909

WOOLROR01,1990,DEN,N,25.09433962,6.811320755,2.245283019

WORKMHA01,1990,WA1,N,7.95890411,3.315068493,4.835616438

WORTHJA01,1990,LAL,N,21.41025641,4.564102564,3.525641026

WRIGHHO02,1990,ORL,N,5.375,4.625,0.375

WRIGHHO02,1990,ATL,N,1.25,1.5,0

WRIGHHO02,1990,DAL,N,2,0.666666667,0

WRIGHHO02,1990,TOT,N,3.6,3,0.2

WYDNEAJ01,1990,BOS,N,2,0.5,1.333333333

YOUNGDA01,1990,POR,N,3.773333333,1,1.88

ABDELAL01,1991,POR,N,6.084507042,3.661971831,0.422535211

ABDULMA01,1991,DEN,N,10.33333333,1.407407407,2.37037037

ACRESMA01,1991,ORL,N,3.058823529,3.705882353,0.323529412

ADAMSMI01,1991,WA1,N,18.05128205,3.974358974,7.615384615

ADDISRA01,1991,NJN,N,5.842105263,2.171052632,0.894736842

AGUIRMA01,1991,DET,N,11.34666667,3.146666667,1.68

AINGEDA01,1991,POR,N,9.679012346,1.827160494,2.49382716

ALEXAVI01,1991,GSW,N,7.3625,4.2,0.4

ANDERCA01,1991,DEN,N,11.52439024,11.47560976,0.951219512

ANDERKE02,1991,NJN,N,7.03125,1.984375,3.171875

ANDERNI01,1991,ORL,N,19.93333333,6.4,2.716666667

ANDERRO01,1991,PHI,N,13.69512195,3.390243902,1.646341463

ANDERWI01,1991,SAS,N,13.05263158,5.263157895,5.298245614

ANSLEMI01,1991,CHA,N,3,1,0

ANSLEMI01,1991,PHI,N,1.875,0.5,0.25

ANSLEMI01,1991,TOT,N,2.1,0.6,0.2

ANTHOGR01,1991,NYK,N,5.451219512,1.658536585,3.829268293

ARMSTBJ01,1991,CHI,N,9.865853659,1.768292683,3.243902439

ASKEWVI01,1991,GSW,N,6.225,2.9125,2.35

ASKINKE01,1991,MIA,N,3.711864407,2.406779661,0.644067797

AUGMOST01,1991,ATL,N,13.34146341,5.12195122,2.451219512

AUSTIIS01,1991,UTA,N,1.967741935,1.129032258,0.161290323

BABICMI01,1991,MIA,N,2,1.222222222,0.666666667

BAGLEJO01,1991,BOS,N,7.178082192,2.205479452,6.575342466

BAILETH01,1991,TOT,N,11.32142857,5.773809524,0.928571429

BAILETH01,1991,UTA,N,9.384615385,6,1.461538462

BAILETH01,1991,MIN,N,11.67605634,5.732394366,0.830985915

BARDOST01,1991,SAS,N,0,0,0

BARKLCH01,1991,PHI,N,23.06666667,11.06666667,4.106666667

BARRODA01,1991,SEA,N,8.253333333,1.08,1.666666667

BATTLJO01,1991,CLE,N,10.25,1.473684211,2.092105263

BATTLKE01,1991,BOS,N,1.75,1.125,0

BATTLKE01,1991,GSW,N,2.25,0.875,0.5

BATTLKE01,1991,TOT,N,2,1,0.25

BEDFOWI01,1991,DET,N,3.5625,1.96875,0.375

BENJABE01,1991,SEA,N,13.95238095,8.142857143,1.206349206

BENNEWI01,1991,MIA,N,0,0.5,0

BENNEWI01,1991,CLE,N,3.711538462,3.096153846,0.730769231

BENNEWI01,1991,TOT,N,3.611111111,3,0.703703704

BENOIDA01,1991,UTA,N,5.636363636,3.844155844,0.441558442

BIRDLA01,1991,BOS,N,20.17777778,9.644444444,6.8

BLACKRO01,1991,DAL,N,18.32,3.186666667,2.72

BLANKLA01,1991,DET,N,1.488372093,0.511627907,0.441860465

BLAYLMO01,1991,NJN,N,13.83333333,3.736111111,6.833333333

BOGUEMU01,1991,CHA,N,8.902439024,2.865853659,9.06097561

BOLMA01,1991,PHI,N,1.549295775,3.126760563,0.309859155

BONNEAN01,1991,SAC,N,9.367088608,6.139240506,1.582278481

BOWIEAN01,1991,ORL,N,14.57692308,4.711538462,3.134615385

BOWIESA01,1991,NJN,N,14.95774648,8.14084507,2.61971831

BRANDTE01,1991,CLE,N,7.37804878,1.975609756,3.853658537

BREUERA01,1991,MIN,N,5.417910448,4.194029851,1.328358209

BRICKFR01,1991,MIL,N,11.38461538,5.292307692,1.876923077

BROOKKE01,1991,DEN,N,2.837837838,1.054054054,0.297297297

BROOKSC01,1991,MIN,N,5.085365854,1.207317073,2.5

BROWNCH01,1991,TOT,N,3.571428571,1.952380952,0.619047619

BROWNCH01,1991,CLE,N,2.5,1,0.5

BROWNCH01,1991,LAL,N,3.75,2.111111111,0.638888889

BROWNDE01,1991,BOS,N,11.70967742,2.548387097,5.290322581

BROWNMI01,1991,UTA,N,7.707317073,5.804878049,0.987804878

BROWNMY01,1991,MIN,N,2.25,0.75,1.5

BROWNRA01,1991,SAC,N,3.428571429,1.232142857,1.053571429

BROWNTO01,1991,LAC,N,4.681818182,1.272727273,0.727272727

BROWNTO01,1991,SEA,N,4.8,1.6,0.914285714

BROWNTO01,1991,TOT,N,4.754385965,1.473684211,0.842105263

BRYANMA01,1991,POR,N,4.107142857,3.589285714,0.732142857

BUECHJU01,1991,NJN,N,4,1,1

BUECHJU01,1991,TOT,N,2.5,1.857142857,0.821428571

BUECHJU01,1991,GSW,N,1.933333333,1.866666667,0.666666667

BUECHJU01,1991,SAS,N,3,2,1

BULLAMA01,1991,HOU,N,6.4,2.7875,0.9375

BURTOWI01,1991,MIA,N,11.20588235,3.588235294,1.808823529

BURTTST01,1991,PHO,N,6.032258065,1.096774194,1.903225806

CAGEMI01,1991,SEA,N,8.780487805,8.87804878,1.12195122

CALIPDE01,1991,LAL,N,1.571428571,0.714285714,1.714285714

CAMPBEL01,1991,LAL,N,7.135802469,5.222222222,0.728395062

CAMPBTO01,1991,MIN,N,16.75641026,3.666666667,2.935897436

CARRAN01,1991,SAS,N,10.87654321,4.271604938,0.777777778

CARTWBI01,1991,CHI,N,8,5.0625,1.359375

CATLETE01,1991,ORL,N,14.79487179,7.038461538,1.397435897

CAUSWDU01,1991,SAC,N,7.95,7.25,0.7375

CEBALCE01,1991,PHO,N,7.21875,2.375,0.78125

CHAMBTO01,1991,PHO,N,16.34782609,5.811594203,2.057971014

CHAPMRE01,1991,WA1,N,10,0,3

CHAPMRE01,1991,CHA,N,12.38095238,2.571428571,4.095238095

CHAPMRE01,1991,TOT,N,12.27272727,2.636363636,4.045454545

CHEEKMA01,1991,ATL,N,4.625,1.696428571,3.303571429

CHILCPE01,1991,SAC,N,3.637681159,2.710144928,0.550724638

COLEMDE01,1991,NJN,N,19.83076923,9.507692308,3.153846154

COLESBI01,1991,MIA,N,10.07407407,2.333333333,4.518518519

CONLOMA01,1991,SEA,N,2.666666667,1.533333333,0.266666667

CONNELE01,1991,MIL,N,3.543209877,2.271604938,3.62962963

COOKAN01,1991,DEN,N,1.545454545,1.545454545,0.090909091

COOPEWA01,1991,POR,N,2.2,2.885714286,0.6

COPATO01,1991,SAS,N,1.454545455,1.090909091,0.090909091

COPELLA01,1991,LAC,N,1.6,0.7,0.5

CORBITY01,1991,MIN,N,14.36363636,6.272727273,3

CORBITY01,1991,TOT,N,9.75,5.9,1.75

CORBITY01,1991,UTA,N,9.014492754,5.84057971,1.550724638

CORCHCH01,1991,ORL,N,5,1.529411765,2.764705882

CROWDCO01,1991,UTA,N,2.235294118,0.803921569,0.333333333

CUMMITE01,1991,SAS,N,17.28571429,9.014285714,1.457142857

CURRYDE01,1991,CHA,N,15.7012987,3.363636364,2.298701299

DAILEQU01,1991,SEA,N,2.818181818,1.090909091,0.363636364

DAUGHBR01,1991,CLE,N,21.45205479,10.4109589,3.589041096

DAVISBR01,1991,DAL,N,2.787878788,1,2

DAVISDA01,1991,IND,N,6.171875,6.40625,0.46875

DAVISTE01,1991,DAL,N,10.19117647,9.882352941,0.838235294

DAVISWA03,1991,DEN,N,9.934782609,1.52173913,1.47826087

DAWKIJO01,1991,PHI,N,12.04878049,2.768292683,6.914634146

DELEBI01,1991,ORL,N,9.104166667,5.666666667,0.6875

DIVACVL01,1991,LAL,N,11.25,6.861111111,1.666666667

DONALJA01,1991,NYK,N,0,1.357142857,0.142857143

DONALJA01,1991,DAL,N,6.204545455,6.136363636,0.704545455

DONALJA01,1991,TOT,N,4.913793103,4.982758621,0.568965517

DOUGLSH01,1991,TOT,N,7.333333333,1.5,4.095238095

DOUGLSH01,1991,BOS,N,7.324324324,1.540540541,4.135135135

DOUGLSH01,1991,MIA,N,7.4,1.2,3.8

